MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
538009972,2024-09-15T10:32:44,28.8998,-88.9499,12.0,340.4,338.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:34:44,28.9,-88.9496,11.4,302.1,299.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:36:44,28.9006,-88.9502,12.2,155.7,151.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:38:44,28.9008,-88.9503,11.9,162.0,158.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:40:44,28.9002,-88.9493,12.2,266.1,270.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:42:44,28.9,-88.9502,12.2,39.3,33.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:44:44,28.9,-88.9495,12.1,297.4,296.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:46:44,28.8998,-88.9494,11.5,310.9,308.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:48:44,28.9001,-88.9503,12.4,65.2,61.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:50:44,28.9003,-88.9496,11.9,248.2,250.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:52:44,28.9004,-88.9501,11.4,160.8,162.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:54:44,28.9,-88.95,12.2,355.9,358.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:56:44,28.8999,-88.9498,12.3,322.5,320.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T10:58:44,28.8998,-88.9503,12.1,26.2,27.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:00:44,28.9006,-88.9498,12.2,203.9,206.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:02:44,28.9005,-88.9502,12.4,155.4,156.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:04:44,28.9002,-88.9496,12.2,273.3,274.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:06:44,28.9002,-88.9502,12.2,78.5,78.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:08:44,28.9006,-88.9504,11.9,141.8,140.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:10:44,28.9,-88.9501,12.4,19.6,20.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:12:44,28.9002,-88.9498,11.9,264.9,264.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:14:44,28.9003,-88.9495,12.0,260.5,263.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:16:44,28.9005,-88.9503,11.8,141.4,140.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:18:44,28.8999,-88.95,12.3,347.6,350.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:20:44,28.9007,-88.9502,12.3,164.1,163.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:22:44,28.8999,-88.9501,12.2,19.4,18.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:24:44,28.9012,-88.9493,11.8,212.7,210.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:26:44,28.9,-88.9501,12.5,21.7,24.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:28:44,28.9006,-88.9501,12.1,174.3,174.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:30:44,28.9001,-88.9501,12.3,25.3,27.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:32:44,28.9,-88.9501,12.0,22.5,25.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:34:44,28.9004,-88.9504,12.4,118.2,122.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:36:44,28.9003,-88.9502,12.3,115.1,115.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:38:44,28.9003,-88.9509,12.3,97.4,99.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:40:44,28.9002,-88.95,12.4,237.2,242.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:42:44,28.9002,-88.9499,12.2,277.6,280.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:44:44,28.9002,-88.9503,12.1,97.9,97.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:46:44,28.8992,-88.9506,12.0,27.8,23.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:48:44,28.8998,-88.9503,12.1,35.2,36.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:50:44,28.9001,-88.9498,11.8,298.8,299.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:52:44,28.8998,-88.9501,12.3,3.6,2.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:54:44,28.9004,-88.9504,12.6,128.1,132.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:56:44,28.9004,-88.9497,12.4,231.1,237.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T11:58:44,28.9007,-88.9503,11.8,156.9,161.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:00:44,28.9001,-88.9505,12.0,79.5,81.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:02:44,28.9003,-88.9504,12.4,109.5,108.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:04:44,28.9,-88.9503,12.2,59.7,63.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:06:44,28.9002,-88.9496,12.2,273.1,272.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:08:44,28.9002,-88.9498,12.3,260.0,261.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:10:44,28.9007,-88.9502,11.7,160.3,161.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:12:44,28.9,-88.9496,12.4,300.2,301.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:14:44,28.9002,-88.9504,11.8,85.8,84.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:16:44,28.8998,-88.9499,11.9,344.4,347.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:18:44,28.9004,-88.9508,12.1,103.4,105.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:20:44,28.8999,-88.95,12.2,352.9,354.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:22:44,28.9004,-88.9504,12.4,127.5,128.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:24:44,28.9001,-88.95,12.0,333.9,337.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:26:44,28.9002,-88.9504,12.2,95.4,94.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:28:44,28.8998,-88.9502,12.3,18.1,17.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:30:44,28.8995,-88.9499,11.7,350.3,348.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:32:44,28.9002,-88.9503,12.0,99.0,100.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:34:44,28.9001,-88.95,12.0,342.1,342.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:36:44,28.9006,-88.9495,11.8,227.1,225.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:38:44,28.9001,-88.9502,11.8,68.3,72.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:40:44,28.9,-88.9503,12.0,59.8,62.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:42:44,28.9005,-88.9506,12.5,124.0,126.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:44:44,28.8999,-88.9503,11.6,37.6,36.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:46:44,28.8999,-88.9501,11.7,4.2,0.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:48:44,28.9004,-88.9504,12.4,117.6,121.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:50:44,28.9006,-88.95,11.9,178.1,177.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:52:44,28.9001,-88.95,12.7,346.5,345.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:54:44,28.9002,-88.9499,12.6,283.3,283.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:56:44,28.9001,-88.9499,12.3,293.0,292.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T12:58:44,28.9008,-88.95,12.7,180.7,179.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:00:44,28.9005,-88.95,11.9,184.5,187.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:02:44,28.9003,-88.9496,12.0,260.8,261.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:04:44,28.9003,-88.9496,12.5,249.2,250.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:06:44,28.9003,-88.9496,11.9,255.3,256.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:08:44,28.8998,-88.9499,12.3,344.7,344.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:10:44,28.9001,-88.9497,12.8,283.8,285.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:12:44,28.8998,-88.9498,12.2,333.5,332.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:14:44,28.9003,-88.95,12.8,179.9,184.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:16:44,28.9001,-88.95,12.3,350.8,349.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:18:44,28.9004,-88.9503,12.4,136.0,138.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:20:44,28.8996,-88.9494,12.8,315.6,315.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:22:44,28.9003,-88.9504,12.2,101.4,100.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:24:44,28.9005,-88.9503,11.8,148.0,148.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:26:44,28.9002,-88.9499,12.8,257.5,258.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:28:44,28.9005,-88.9499,12.4,199.5,198.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:30:44,28.9009,-88.9501,12.1,178.1,177.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:32:44,28.9,-88.9501,12.5,24.3,21.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:34:44,28.8999,-88.9495,12.2,300.7,300.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:36:44,28.8998,-88.9501,12.4,2.9,9.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:38:44,28.9003,-88.9498,12.5,241.0,241.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:40:44,28.9004,-88.9493,12.2,252.6,249.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:42:44,28.9004,-88.9501,12.4,155.3,154.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:44:44,28.8998,-88.9506,11.7,50.6,46.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:46:44,28.9004,-88.9503,11.9,134.5,134.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:48:44,28.9007,-88.9505,12.6,136.4,138.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:50:44,28.9006,-88.9502,12.3,156.6,157.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:52:44,28.9001,-88.9497,12.5,281.6,282.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:54:44,28.9001,-88.9504,12.4,70.5,72.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:56:44,28.8999,-88.9495,12.4,299.2,301.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T13:58:44,28.9004,-88.9495,11.8,247.3,246.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:00:44,28.9006,-88.9497,12.5,213.8,211.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:02:44,28.9,-88.9497,12.3,306.5,305.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:04:44,28.9003,-88.9495,12.2,251.7,249.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:06:44,28.9004,-88.95,12.2,179.9,179.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:08:44,28.8999,-88.9497,12.1,319.0,321.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:10:44,28.8999,-88.9502,11.8,20.9,17.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:12:44,28.9,-88.9497,12.3,298.4,295.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:14:44,28.9004,-88.9509,12.4,101.6,101.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:16:44,28.9003,-88.9499,12.3,227.6,225.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:18:44,28.9006,-88.9498,12.1,201.1,203.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:20:44,28.8999,-88.9498,11.6,323.7,325.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:22:44,28.9003,-88.95,12.7,191.7,189.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:24:44,28.9001,-88.9499,11.8,308.1,309.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:26:44,28.9001,-88.9497,12.4,288.9,293.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:28:44,28.9002,-88.9501,12.5,75.0,71.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:30:44,28.9002,-88.9503,12.2,84.8,85.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:32:44,28.9001,-88.9502,12.0,50.9,49.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:34:44,28.9001,-88.9499,12.3,297.3,297.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:36:44,28.9001,-88.9497,12.0,279.8,280.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:38:44,28.8999,-88.9499,12.0,340.9,339.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:40:44,28.8999,-88.9501,12.2,10.0,11.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:42:44,28.9003,-88.9501,12.2,136.4,139.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:44:44,28.9001,-88.9495,11.9,280.4,279.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:46:44,28.9004,-88.9498,12.1,229.6,231.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:48:44,28.8997,-88.9498,12.0,339.2,341.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:50:44,28.9001,-88.95,12.0,328.8,324.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:52:44,28.9002,-88.9501,12.0,149.0,147.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:54:44,28.9001,-88.9503,12.4,76.6,77.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:56:44,28.9006,-88.95,12.2,181.2,180.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T14:58:44,28.9002,-88.9504,12.0,83.2,85.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:00:44,28.8999,-88.9501,11.8,7.4,9.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:02:44,28.9,-88.9503,12.9,49.5,48.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:04:44,28.9003,-88.9507,12.2,99.1,97.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:06:44,28.9003,-88.9502,12.3,126.5,124.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:08:44,28.9003,-88.9498,11.8,239.3,238.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:10:44,28.8997,-88.9503,12.6,23.3,21.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:12:44,28.9006,-88.9504,12.4,138.2,136.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:14:44,28.9001,-88.9497,12.4,282.4,281.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:16:44,28.9004,-88.9501,12.4,161.6,157.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:18:44,28.8997,-88.9498,12.2,334.6,334.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:20:44,28.9003,-88.9502,12.0,118.2,118.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:22:44,28.9003,-88.9497,11.8,250.1,254.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:24:44,28.8996,-88.9499,12.7,344.7,346.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:26:44,28.9007,-88.95,12.0,183.6,185.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:28:44,28.9009,-88.9495,12.4,212.6,211.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:30:44,28.9003,-88.9499,12.0,234.0,235.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:32:44,28.9005,-88.9501,12.6,173.2,175.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:34:44,28.9001,-88.9506,11.7,74.8,76.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:36:44,28.9002,-88.9498,12.1,280.6,281.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:38:44,28.9,-88.9502,12.1,46.9,45.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:40:44,28.8997,-88.9499,12.8,347.5,351.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:42:44,28.9001,-88.9503,12.5,57.1,55.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:44:44,28.9005,-88.9503,12.4,142.9,143.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:46:44,28.9004,-88.9505,12.2,116.4,118.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:48:44,28.9,-88.9501,12.3,15.4,18.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:50:44,28.8998,-88.9497,12.4,320.0,321.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:52:44,28.9004,-88.95,12.1,184.0,186.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:54:44,28.9002,-88.9495,11.9,273.4,269.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:56:44,28.9001,-88.9501,11.7,40.8,42.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T15:58:44,28.8999,-88.9504,12.1,51.6,53.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:00:44,28.9004,-88.95,12.3,185.1,180.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:02:44,28.9,-88.95,11.7,359.5,0.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:04:44,28.9004,-88.9505,12.2,122.5,122.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:06:44,28.8997,-88.9494,11.8,311.9,311.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:08:44,28.8998,-88.9504,12.1,37.2,36.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:10:44,28.9005,-88.9502,12.1,157.5,154.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:12:44,28.9005,-88.9502,12.1,152.3,151.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:14:44,28.8998,-88.9502,12.5,14.8,16.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:16:44,28.9002,-88.9508,12.4,89.7,90.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:18:44,28.9006,-88.9501,12.5,174.9,174.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:20:44,28.9001,-88.9508,12.3,84.6,79.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:22:44,28.9004,-88.9502,12.1,148.1,149.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:24:44,28.9003,-88.9498,12.3,246.8,247.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:26:44,28.9001,-88.9501,11.7,55.0,54.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:28:44,28.9004,-88.9496,12.2,244.5,244.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:30:44,28.9001,-88.9497,11.8,291.4,290.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:32:44,28.8999,-88.9503,12.0,36.1,36.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:34:44,28.9,-88.95,12.4,343.9,344.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:36:44,28.8998,-88.9498,12.0,330.0,331.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:38:44,28.8997,-88.9498,11.6,341.4,341.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:40:44,28.9006,-88.9499,11.8,201.2,205.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:42:44,28.9,-88.9502,12.4,35.7,37.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:44:44,28.9002,-88.9501,12.3,125.1,127.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:46:44,28.9002,-88.9499,12.4,276.3,275.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:48:44,28.9002,-88.9499,12.4,251.5,254.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:50:44,28.8996,-88.9503,12.2,22.0,27.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:52:44,28.9002,-88.9497,12.3,274.1,273.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:54:44,28.9003,-88.9501,11.9,146.4,148.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
538009972,2024-09-15T16:56:44,28.9005,-88.9501,11.8,168.4,165.0,PACIFIC TRADER,0000000,,80,0,183,32,12.0,0,A
